序号,Key,Title,run1,run2,run3,一致,一致度,多数标签
,HJWH77MB,Self-organization of the hematopoietic vascular niche and emergent innate immunity on a chip,exclude,exclude,exclude,True,1.0,exclude
,KT7GJAGK,Direct inkjet writing type 1 bovine collagen/β-tricalcium phosphate scaffolds for bone regeneration,exclude,exclude,exclude,True,1.0,exclude
,IIAXIP3S,Stress Distribution on Various Implant-Retained Bar Overdentures,include,include,include,True,1.0,include
,BTXDV477,3D-Printed Colloidal Crystal Hydrogel Crown Fused with Machine Learning-Integrated Resistance Strain Sensor for Pressure Sensing,unsure,unsure,unsure,True,1.0,unsure
,PIJCZ274,Structural composition of antibacterial zinc-doped geopolymers,exclude,exclude,exclude,True,1.0,exclude
,6IJEDW2M,Evaluation of mandibular symmetry and morphology in adult patients with unilateral posterior crossbite: a CBCT study using a surface-to-surface matching technique,include,unsure,unsure,False,0.6666666666666666,unsure
,Y5SI9D7I,Automatic prediction of depth of invasion in oral tongue squamous cell carcinoma using a multimodal regression network fusing prior text and anatomical knowledge,unsure,unsure,unsure,True,1.0,unsure
,CJ4X3HIL,HighFold-MeD2: An Enhanced Boltz-2 Model for Accurate Structure Prediction of N-Methylated and d-Amino Acid Cyclic Peptides,exclude,exclude,exclude,True,1.0,exclude
,66ZG9X74,Changes of Airway Space and Flow in Patients Treated with Rapid Palatal Expander (RPE): An Observational Pilot Study with Comparison with Non-Treated Patients,include,include,include,True,1.0,include
,PARZEQ25,Comparison of digital and conventional methods of fit evaluation of partial removable dental prosthesis frameworks fabricated by selective laser melting,include,include,include,True,1.0,include
,W2SGSLB2,A novel digital and visualized guided bone regeneration procedure and digital precise bone augmentation: A case series,unsure,unsure,unsure,True,1.0,unsure
,FK2AQUZY,Waferless Orthognathic Surgery with Customized Osteosynthesis and Surgical Guides: A Prospective Study,unsure,unsure,unsure,True,1.0,unsure
,7ANUKW4R,Biomaterialomics: Data science-driven pathways to develop fourth-generation biomaterials,exclude,exclude,exclude,True,1.0,exclude
,UQ82SCUG,RGD Peptide-Based Hydrogel Enhances the Osteogenic Differentiation of Periodontal Ligament Stem Cells via Wnt Signaling,exclude,exclude,exclude,True,1.0,exclude
,FB4XISL2,Machine learning-assisted diagnosis of parotid tumor by using contrast-enhanced CT imaging features,include,include,include,True,1.0,include
,KG6ATNQX,Effect of implant shape and length on the accuracy of robot-assisted immediate implant surgery: An in vitro study,unsure,unsure,unsure,True,1.0,unsure
,XTXGD7BC,Improving accuracy and efficiency of the machined PEEK denture based on NSGA-II integrated GABP neural network,unsure,unsure,unsure,True,1.0,unsure
,7HZ83PC7,Biomechanical comparison of various implant inclinations and abutment types in a bendable implant system,unsure,unsure,unsure,True,1.0,unsure
,CVJSTDZ9,Patient-reported outcomes and framework fit accuracy of removable partial dentures fabricated using digital techniques: A systematic review and meta-analysis,exclude,exclude,exclude,True,1.0,exclude
,WXVAEGB8,Positron emission tomography-based intratumoral spatial diversity for prognosis in nasopharyngeal carcinoma,exclude,exclude,exclude,True,1.0,exclude
,49AWWJ26,A speech bulb prosthesis for a soft palate defect with a polyetherketoneketone (PEKK) framework fabricated by multiple digital techniques: A clinical report,unsure,unsure,unsure,True,1.0,unsure
,U8JBS7DW,Interpretable artificial intelligence for classification of alveolar bone defect in patients with cleft lip and palate,unsure,unsure,unsure,True,1.0,unsure
,IDQSDLWM,Finite-Element Analysis of the Effect of Utilizing Various Material Assemblies in “All on Four” on the Stresses on Mandible Bone and Prosthetic Parts,unsure,unsure,unsure,True,1.0,unsure
,T5PIL2ZE,"Engineering Materials and Devices for the Prevention, Diagnosis, and Treatment of COVID-19 and Infectious Diseases",exclude,exclude,exclude,True,1.0,exclude
,EZJLMVRU,DentalArch: AI-Based Arch Shape Detection in Orthodontics,include,include,include,True,1.0,include
,IXRPPF5V,MRI radiomics: A machine learning approach for the risk stratification of endometrial cancer patients,exclude,exclude,exclude,True,1.0,exclude
,27GSFABH,Complete 3D Kinematics Parameters of the Temporo-Mandibular Joints Using in Vivo Data Fusion,unsure,unsure,unsure,True,1.0,unsure
,3NFN4EA2,Deep-Learning-Based Automatic Measurement of the Distance Between the Maxillary Sinus and Maxillary Posterior Teeth on CBCT Images,unsure,unsure,unsure,True,1.0,unsure
,SSWKLZ92,Refined in vivo model for bone regeneration: insights into scaffold architecture and porosity,exclude,exclude,exclude,True,1.0,exclude
,SGLXSTFU,Deep learning-based detection of the second mesiobuccal canal in maxillary first molars using cone-beam computed tomography,unsure,unsure,unsure,True,1.0,unsure
,MW6S9KL4,"Smartphone and tablet-based 3D scanner for anthropometric assessments in adults: a systematic review of reliability, validity, and accuracy",exclude,exclude,exclude,True,1.0,exclude
,DZH7NH4V,Advances in neoteric modular tissue engineering strategies for regenerative dentistry,exclude,exclude,exclude,True,1.0,exclude
,6V6YHWRX,Optimized design of a tooth-simulating screw for enhanced accuracy in robot-assisted implant placement in completely edentulous jaws,unsure,unsure,unsure,True,1.0,unsure
,NXZDYPC2,A Reproducible 3D Classification of Orbital Morphology Derived from CBCT and FBCT Segmentation,unsure,unsure,unsure,True,1.0,unsure
,A3LE5SCX,Multi-Printhead Parallel Printing of Polycaprolactone Barrier/Filler-Integrated Scaffolds for Alveolar Bone Repair,unsure,unsure,unsure,True,1.0,unsure
,K9UPHLXJ,Role of Cone-Beam Computed Tomography (CBCT) in Obstructive Sleep Apnea (OSA): A Comprehensive Review,exclude,exclude,exclude,True,1.0,exclude
,G3QQG2SA,Accuracy of immediately placed implants using surgical guides from different 3-dimensional printers: An in vitro study,unsure,unsure,unsure,True,1.0,unsure
,4GNRU9LC,Bone Multicellular Unit on a Chip (BMU-Chip) Subjected to Cyclic Mechanical Loading,exclude,exclude,exclude,True,1.0,exclude
,MW5FQLAK,Effect of Injection Guide Design on the Accuracy of Direct Composite Veneers: An In Vitro Study,unsure,unsure,unsure,True,1.0,unsure
,6EAY9ZAU,Accuracy of Digital Impressions at Varying Implant Depths: An In Vitro Study,unsure,unsure,unsure,True,1.0,unsure
,GEREGG8M,3D engineered human gingiva fabricated with electrospun collagen scaffolds provides a platform for in vitro analysis of gingival seal to abutment materials,unsure,unsure,unsure,True,1.0,unsure
,QAQKMGUW,Biomechanical Analysis of Different Pacifiers and Their Effects on the Upper Jaw and Tongue,unsure,unsure,unsure,True,1.0,unsure
,NPX3F9WI,Deep learning-based prediction of mandibular growth trend in children with anterior crossbite using cephalometric radiographs,unsure,unsure,unsure,True,1.0,unsure
,APVNWPAS,Comparing the accuracy and treatment time of a robotic and dynamic navigation system in osteotomy and root-end resection: An in vitro study,unsure,unsure,unsure,True,1.0,unsure
,9WHDZH6I,Automated planning of mandible reconstruction with fibula free flap based on shape completion and morphometric descriptors,unsure,unsure,unsure,True,1.0,unsure
,R7FR4WT9,Progress of Multimodal Imaging: Bridging Orthodontics to Comprehensive Oral Multidisciplinary Care,exclude,exclude,exclude,True,1.0,exclude
,RSDDM8EI,Development of automatic landmark identification for mandible using curvature-based registration,unsure,unsure,unsure,True,1.0,unsure
,SE34LAZ9,Risk assessment of inferior alveolar nerve injury after wisdom tooth removal using 3D AI-driven models: A within-patient study,unsure,unsure,unsure,True,1.0,unsure
,HV33DHUQ,YOLOv5 Attention Analysis for Anterior Eye Disease Classification: Grad-CAM plus plus Feature Importance and Cut-and-Paste Validation,exclude,exclude,exclude,True,1.0,exclude
,FHF2C4Z8,Digital three-dimensional visualization of intrabony periodontal defects for regenerative surgical treatment planning,include,include,include,True,1.0,include
,CWYF2FX9,Comparison of the accuracy of implant placement using different drilling systems for static computer-assisted implant surgery: A simulation-based experimental study,unsure,unsure,unsure,True,1.0,unsure
,VTYTBDL8,Novel Design and Optimization of Porous Titanium Structure for Mandibular Reconstruction,unsure,unsure,unsure,True,1.0,unsure
,AUL932PG,Prediction of orthognathic surgery plan from 3D cephalometric analysis via deep learning,unsure,unsure,unsure,True,1.0,unsure
,9MVRH769,Digitization of Dentate and Edentulous Maxillectomy and Mandibulectomy Defects with Three Different Intraoral Scanners: A Comparative In Vitro Study,unsure,unsure,unsure,True,1.0,unsure
,UQQICCU6,Patch-based convolutional neural networks for automatic landmark detection of 3D facial images in clinical settings,unsure,unsure,unsure,True,1.0,unsure
,Y3YC87XA,From Digital Planning to Surgical Precision: Assessing the Accuracy of NemoFAB in Orthognathic Surgery,exclude,exclude,exclude,True,1.0,exclude
,NFEQYJAL,Skin viscoelasticity as a predictor of optimal facial prosthesis design using 4D facial expression modeling,unsure,unsure,unsure,True,1.0,unsure
,IFMITIYW,Explainable machine learning algorithm for classifying resting-state functional MRI in amyotrophic lateral sclerosis,exclude,exclude,exclude,True,1.0,exclude
,9UREPCYD,Versatile Microfluidics for Biofabrication Platforms Enabled by an Agile and Inexpensive Fabrication Pipeline,exclude,exclude,exclude,True,1.0,exclude
,AE93R3LY,Physical characterization of therapeutic proton delivery through common dental materials,exclude,exclude,exclude,True,1.0,exclude
,EY5PW2ZD,The influence of radiographic marker registration versus a markerless trace registration method on the implant placement accuracy achieved by dynamic computer-assisted implant surgery. An in-vitro study,unsure,unsure,unsure,True,1.0,unsure
,NDU69W2E,Assessment of Occlusal Contacts Recorded with the Medit Intraoral Scanner vs. Exocad Software,exclude,exclude,exclude,True,1.0,exclude
,RMPM2EHR,Comparison of Accuracy of Fit of Three-Unit Fixed Ceramic Cobalt-Chromium Dental Prostheses Fabricated by Three Different Techniques,unsure,unsure,unsure,True,1.0,unsure
,5DBUDE5I,Digital image correlation in dental materials and related research: A review,exclude,exclude,exclude,True,1.0,exclude
,REL9RRAH,In situ 4D tomography image analysis framework to follow sintering within 3D-printed glass scaffolds,exclude,exclude,exclude,True,1.0,exclude
,JRKEL5DC,Accuracy and Efficiency of Endodontic Microsurgery Assisted by Dynamic Navigation Based on Two Different Registration Methods: An In Vitro Study,include,include,include,True,1.0,include
,CNBNDITS,Survival prediction in non-small cell lung cancer using layer-wise radiomics and stacked radscore integration: a multi-institutional study,exclude,exclude,exclude,True,1.0,exclude
,2TSB6AS5,Radiomic biomarkers of locoregional recurrence: prognostic insights from oral cavity squamous cell carcinoma preoperative CT scans,unsure,unsure,unsure,True,1.0,unsure
,CD63K8E4,Unveiling the power of artificial intelligence for image-based diagnosis and treatment in endodontics: An ally or adversary?,exclude,exclude,exclude,True,1.0,exclude
,3DVCKSND,Anionic Citrate-Based 3D-Printed Scaffolds for Tunable and Sustained Orthobiologic Delivery to Enhance Tissue Regeneration,exclude,exclude,exclude,True,1.0,exclude
,QIULYBZU,"Machine-learning models for differentiating benign and malignant breast masses: Integrating automated breast volume scanning intra-tumoral, peri-tumoral features, and clinical information",exclude,exclude,exclude,True,1.0,exclude
,X6MQB5ZG,"3D printed indirect bonding trays: transfer accuracy of bar vs shell design in a prospective, randomized clinical trial",include,include,include,True,1.0,include
,BIXA89V9,Organoid models through the lens of metabolomics: a systematic review of experimental applications and analytical approaches,exclude,exclude,exclude,True,1.0,exclude
,HQE7BQ7H,Quantifying symmetry in mandibular condyle motion: a real-time MRI approach,unsure,unsure,unsure,True,1.0,unsure
,4ZQQ9JAN,NNTV-GS: a fast reconstruction method combining nearest neighbor total variation and Gaussian splatting in dental offset detector CBCT,include,unsure,unsure,False,0.6666666666666666,unsure
,GID4YXLX,Jaw Morphology and Factors Associated with Upper Impacted Canines: Case-Controlled Trial,unsure,unsure,unsure,True,1.0,unsure
,B8ZTR89F,A Low-Cost Wireless Bite Force Measurement Device,unsure,unsure,unsure,True,1.0,unsure
,QTQBEXXK,Nose approximation among South African groups from cone-beam computed tomography (CBCT) using a new computer-assisted method based on automatic landmarking,include,include,include,True,1.0,include
,LEAIKBNU,Effect of triangular mesh resolution on the geometrical trueness of segmented CBCT maxillofacial data into STL format,include,include,include,True,1.0,include
,55HV4G8T,Construction of dentin-on-a-chip based on microfluidic technology and tissue engineering,unsure,unsure,unsure,True,1.0,unsure
,E8EEWYKI,A Hybrid Approach Combining Dual-Energy and Inpainting Methods for Metal Artifact Reduction in Dentomaxillofacial CBCT: A Proof-of-Concept Phantom Study,unsure,unsure,unsure,True,1.0,unsure
