序号,文献标题,摘要（前100字符）,处理时间,model_returned,response_id,latency_s,分类结果,分类理由,软件使用情况,应用领域,应用场景
1475,Polymeric Sustained-Release Chlorhexidine Coating on Gutta-Percha Points for Prolonged Intracanal Antimicrobial Delivery: An In Vitro Study,Background: Persistent endodontic infections involving Enterococcus faecalis and Candida albicans ar,2026-09-10 20:46:35,deepseek-flash,321d8812-d876-4228-9665-d024e01bd5c0,0.99,unsure,"该文献属于牙体牙髓（口腔医学）领域的原创体外研究，符合文献类型与年份要求，但摘要仅提及""3D-printed acrylic molar tooth model""，未明确说明是否使用了非牙科专用3D软件进行数据处理或建模，信息不足无法判断。",无,无,无
1474,Enhancing dental education with a 3D point cloud comparison and augmented reality for auto-evaluation of fixed prosthodontic practice: An in vitro study,Objectives: Traditional fixed prosthodontic training evaluations are time-consuming and subjective. ,2026-09-10 20:46:35,deepseek-flash,33a2d60c-d7ad-4efb-a36e-2c134567d863,1.16,unsure,该文献属于口腔医学（修复学教育）范畴，涉及3D点云比较与增强现实技术，但摘要未明确说明所使用的3D软件是否为非牙科专用软件（如是否使用通用3D软件或自研算法），信息不足，无法明确判断。,无,无,无
1477,Strategic Advances in Drug Delivery Systems for Overcoming Solubility and Permeability Barriers in Class II and IV Drugs,The limited oral bioavailability of drugs categorized under the Biopharmaceutics Classification Syst,2026-09-10 20:46:35,deepseek-flash,3f9f9d6f-1bcc-4122-97c9-2e313931fdfa,1.04,exclude,该文献明确为综述（review），且主题为药物递送系统，与口腔医学无关，不符合纳入标准。,无,无,无
1476,Influence of build orientation and storage duration on the accuracy of fused deposition modeling-fabricated polyetheretherketone removable partial denture frameworks,This study investigated the effects of build orientation and water-storage duration on the dimension,2026-09-10 20:46:35,deepseek-flash,23389247-08d9-415e-8f1d-cd9d00b58cfa,1.22,unsure,"该文献属于口腔修复学（可摘局部义齿）范畴，涉及3D打印与STL数据处理，但摘要仅提及""CAD软件""，未明确说明是否使用了非牙科专用3D软件，信息不足，需全文复核。",无,无,无
1478,"CAD/CAM-FABRICATED RPD FRAMEWORKS SHOW LOWER FIT ACCURACY COMPARED TO CONVENTIONAL CASTING, WITH INDIRECT 3D PRINTING OFFERING COMPARABLE RESULTS","Subjects or Study Selection A systematic search was conducted on 5 electronic databases, and manual ",2026-09-10 20:46:35,deepseek-flash,bb1918bb-748a-44f9-a80d-5ac8fe56e50e,1.16,exclude,摘要明确表明这是一项系统综述与meta分析（systematic review and meta-analysis），属于非原创研究类型，不符合纳入标准。,无,无,无
1481,Point-of-Care Virtual Surgical Planning and 3D Printing in Oral and Cranio-Maxillofacial Surgery: A Narrative Review,This paper provides an overview on the use of virtual surgical planning (VSP) and point-of-care 3D p,2026-09-10 20:46:35,deepseek-flash,dfc1e5ae-159f-4d95-95bf-db911964ce1f,1.0,exclude,"标题明确标注为""Narrative Review""，属于综述类文献，不符合纳入标准中""原创研究论文、技术说明、病例报告""的文献类型要求。",无,无,无
1479,Prosthodontic rehabilitation with all-on-four implant treatment combined CAD/CAM prosthesis in an oral cancer patient: a case report,BackgroundThe microvascular free fibula (MFF) flap is a reliable treatment modality for mandibular r,2026-09-10 20:46:35,deepseek-flash,e4f4dd2e-e507-41bb-9081-44a44a62ff09,1.26,unsure,"该文献属于口腔医学（颌面修复/种植）领域的病例报告，符合人群与文献类型要求，但摘要仅提及""CAD/CAM""，未明确说明是否使用了非牙科专用3D软件，无法据此排除或确认，需进入全文复核。",无,无,无
1480,Investigation of autosegmentation techniques on T2-weighted MRI for off-line dose reconstruction in MR-linac workflow for head and neck cancers,BackgroundIn order to accurately accumulate delivered dose for head and neck cancer patients treated,2026-09-10 20:46:35,deepseek-flash,e864280a-749c-41fa-b9d5-c19e5f3cccee,1.22,exclude,该文献研究头颈部肿瘤（非口腔医学专属范畴）在MR-linac放疗中的自动分割技术，属于放射治疗/医学影像领域，与口腔医学临床实践无关。,无,无,无
1484,3D Encapsulation and tethering of functionally engineered extracellular vesicles to hydrogels,Mesenchymal stem cell (MSC) derived extracellular vesicles (EVs) in their naive and engineered forms,2026-09-10 20:46:36,deepseek-flash,da0a3532-7168-4dc0-b557-21d7b82ab8e6,0.92,exclude,该文献研究的是将细胞外囊泡封装于水凝胶以促进骨再生，属于再生医学/生物材料领域，未涉及口腔医学（如颅骨缺损模型并非口腔颌面临床实践），且未使用任何3D软件进行数据处理或建模。,无,无,无
1482,Fully Digital Workflow for an Immediate Implant-Retained Prosthesis Following Maxillectomy Resection Surgery,This case report aimed to describe a digital workflow from 3D virtual surgical planning for tumor re,2026-09-10 20:46:36,deepseek-flash,53fd2406-8f02-4d6b-b648-26fa3d8c9320,1.29,unsure,"该文献为口腔颌面外科（上颌骨切除术后种植修复）的病例报告，属于口腔医学范畴且类型、年份符合，但摘要仅提及""digital workflow""""3D virtual surgical planning""，未明确说明使用了何种3D软件，无法判断是否使用了非牙科专用3D软件。",无,无,无
1487,Interrogating Matrix Stiffness and Metabolomics in Pancreatic Ductal Carcinoma Using an Openable Microfluidic Tumor-on-a-Chip,Pancreatic ductal adenocarcinoma (PDAC) is characterized by a dense fibrotic stroma that contributes,2026-09-10 20:46:36,deepseek-flash,774d6a34-d10b-4d52-9b43-143cfd7edfbc,0.73,exclude,该文献研究胰腺导管腺癌（PDAC）的微流控肿瘤芯片模型，与口腔医学无关，明确属于非口腔的其他学科。,无,无,无
1483,Optimization of CBCT data with image processing methods and production with fused deposition modeling 3D printing,The present study has investigated the effect of the removal of artifacts in cone beam computed tomo,2026-09-10 20:46:36,deepseek-flash,805a4cf7-ddbf-432c-97d6-c15ea7eb7a9b,1.31,unsure,该研究属于口腔医学（种植规划、颌面外科）范畴，涉及CBCT图像处理与3D打印，但摘要未明确说明所使用的3D软件是否为非牙科专用软件，信息不足，需全文复核。,无,无,无
1486,Cone-beam computed tomography-guided volumetric assessment of secondary alveolar bone grafting,This study aimed to develop and implement a standardized 3D workflow for surgical planning and outco,2026-09-10 20:46:36,deepseek-flash,e17526aa-39a7-4ce8-9f8a-413f72c7b014,1.26,unsure,"该研究属于口腔颌面外科（牙槽突裂植骨）范畴，涉及3D工作流程与体积分析，但摘要仅提及""medically certified software""，未明确说明是否为非牙科专用3D软件，信息不足无法判断。",无,无,无
1488,Three-Dimensional Printed Hydroxyapatite Bone Substitutes Designed by a Novel Periodic Minimal Surface Algorithm Are Highly Osteoconductive,"Autologous bone remains the gold standard bone substitute in clinical practice. Therefore, the micro",2026-09-10 20:46:36,deepseek-flash,efeacf9c-c9bd-44d1-9f0a-232635c4c889,1.09,unsure,该研究涉及骨替代物支架的设计与3D打印，属于口腔颌面骨缺损修复相关领域，但摘要未明确提及所使用的具体3D软件名称，无法判断是否使用了非牙科专用3D软件。,无,无,无
1489,"Influence of Preparation Design, Marginal Gingiva Location, and Tooth Morphology on the Accuracy of Digital Impressions for Full-Crown Restorations: An In Vitro Investigation",(1) Background: Intraoral optical scanning (IOS) has gained increased importance in prosthodontics. ,2026-09-10 20:46:36,deepseek-flash,f758698f-8605-418e-934d-e48cc05980b7,1.08,unsure,"该研究属于口腔修复学范畴，涉及数字化印模与3D数据处理（STL分析），但摘要仅提及使用""Final Surface""最佳拟合算法，未明确说明所用软件是否为非牙科专用3D软件，信息不足无法判断。",无,无,无
1485,A digital approach to robust and esthetic implant overdenture construction,"Abstarct Objective Overdenture therapy is an important option for implant rehabilitation. However, n",2026-09-10 20:46:36,deepseek-flash,f5b5a349-478e-4aff-8db2-41da298ff18f,1.59,unsure,该文献属于口腔种植修复领域的原创技术报告，涉及数字化工作流程与3D建模，但摘要未明确说明所使用的具体3D软件名称，无法判断是否使用了非牙科专用3D软件，故需进入全文复核。,无,无,无
1490,CAD-CAM resin composites: Effective components for further development,Objective: This paper summarizes the effective components of computer-aided design and computer-aide,2026-09-10 20:46:37,deepseek-flash,9e466f3e-6369-42bc-a1aa-963dacee57a3,1.18,exclude,"该文献明确为综述/总结性论文（""This paper summarizes...""），属于非原创研究类型，不符合纳入标准中的文献类型要求。",无,无,无
1491,Skeletal facial asymmetry: reliability of manual and artificial intelligence-driven analysis,Objectives To compare artificial intelligence (AI)-driven web-based platform and manual measurements,2026-09-10 20:46:37,deepseek-flash,9dee6f20-1b43-4535-9996-3449961d61c0,1.1,unsure,该文献属于口腔颌面/颅面医学范畴，涉及3D测量分析，但摘要未明确说明是否使用了非牙科专用3D软件（如AI平台或手动3D测量所用软件），信息不足，无法明确判断。,无,无,无
1493,Treatment Efficiency of Maxillary and Mandibular Orovestibular Tooth Expansion and Compression Movements with the Invisalign® System in Adolescents and Adults,Objectives: Aligners are an effective and esthetic orthodontic treatment option for permanent and mi,2026-09-10 20:46:37,deepseek-flash,fade18c5-5aae-43cc-9448-7864ddc717db,1.05,unsure,该文献属于口腔正畸领域，涉及3D叠加分析，但摘要仅提及ClinChecks（牙科专用软件），未明确说明是否使用了非牙科专用3D软件，信息不足无法排除。,无,无,无
1492,REFERENCE AREAS SELECTION AFFECTS REGISTRATION OF AI-SEGMENTED MANDIBLES ACQUIRED WITH CBCT,Precise registration of sequential 3D datasets is crucial for accurate dimensional analysis. Utilizi,2026-09-10 20:46:37,deepseek-flash,b7e236fd-2939-4e09-86ef-7adb6d20ea6f,1.24,unsure,"该研究属于口腔医学（颌面放射/种植相关）范畴，涉及CBCT分割与3D模型配准，但摘要未明确说明所使用的分割软件是否为非牙科专用3D软件（仅提及""DL-assisted software""），无法判断是否符合""非牙科专用3D软件""这一核心概念，需全文复核。",无,无,无
1495,A 3D Perfusable Platform for In Vitro Culture of Patient Derived Xenografts,"Many advanced cancer models, such as patient-derived xenografts (PDXs), offer significant benefits i",2026-09-10 20:46:37,deepseek-flash,4851afb3-9704-4b62-8816-efa263c09c3d,1.02,exclude,该文献研究前列腺癌患者来源异种移植瘤的体外3D培养平台，属于肿瘤学/生物医学工程领域，与口腔医学无关。,无,无,无
1496,Three-dimensional evaluation of maxillary second molar position in untreated patients with normal occlusion,Purpose The study was aimed at evaluating the sagittal and transversal inclinations of upper second ,2026-09-10 20:46:37,deepseek-flash,9651d40a-4627-41b0-b418-a906bc545bb0,1.14,include,该研究属于口腔正畸学领域，摘要明确提及使用了开源非牙科专用3D软件3D Slicer进行数字模型测量，符合纳入标准。,3D Slicer（开源软件），用于数字牙颌模型的3D测量与分析,正畸学,评估正常咬合青少年上颌第二磨牙的矢状向和横向倾斜度
1497,Radiomics in Head and Neck Cancer Outcome Predictions,"Head and neck cancer has great regional anatomical complexity, as it can develop in different struct",2026-09-10 20:46:38,deepseek-flash,8b7e4ff3-69ed-46b8-ab02-4d3e7d7ca20d,1.1,exclude,该文献主题为头颈部肿瘤（非口腔医学特定范畴）的影像组学预后预测，且摘要未提及任何3D软件的使用，属于与口腔医学无关的肿瘤影像研究。,无,无,无
1494,The cumulative effect of error in the digital workflow for complete-arch implant-supported frameworks: An in vitro study,Purpose: To investigate the error accumulation and distribution through various stages of the digita,2026-09-10 20:46:38,deepseek-flash,dbc9019d-f148-4544-a3ba-dbc5b30f5cd6,1.55,unsure,"该文献属于口腔种植领域，涉及数字化工作流程（扫描、CAD-CAM），但摘要未明确说明是否使用了非牙科专用3D软件（如仅提及inspection software、CAD-CAM技术），信息不足，无法判断是否符合""非牙科专用3D软件""这一核心纳入标准。",无,无,无
