序号,文献标题,摘要（前100字符）,处理时间,model_returned,response_id,latency_s,分类结果,分类理由,软件使用情况,应用领域,应用场景
1085,Development of a Statistical Shape Model and Assessment of Anatomical Shape Variations in the Hemipelvis,"Knowledge about anatomical shape variations in the pelvis is mandatory for selection, fitting, posit",2026-09-10 20:32:50,deepseek-flash,323eda56-bf71-4b46-a0e7-aced91b8a1fb,1.02,exclude,该文献研究的是半骨盆的统计形状模型，属于骨科/骨盆外科领域，与口腔医学无关，明确不符合纳入标准中的口腔医学范畴要求。,无,无,无
1086,"Traditional, 2D and 3D Workflows: What Is Better for Aesthetic Rehabilitation of Superior Anterior Teeth?","This study aimed to compare conventional, digital 2D and digital 3D workflows as possible aesthetic ",2026-09-10 20:32:50,deepseek-flash,849be13e-928f-4141-b9a2-8a828561c82b,1.06,unsure,"摘要提到使用""open-source""软件进行3D分析和数字化打印，但未明确软件名称，无法判断是否为非牙科专用3D软件；主题属于口腔修复美学领域，文献类型与年份符合。",无,无,无
1088,3D-Printed Functional Biphasic Scaffolds with Nanocomposites for Osteochondral Regeneration: A Step Toward Bioengineered Cartilage and Bone Integration,Repair of osteochondral defects remains a great challenge because of the complex interplay between c,2026-09-10 20:32:50,deepseek-flash,f14a42b1-137b-4b36-99e4-684fc6885293,0.88,exclude,该文献为骨软骨组织工程的基础研究，与口腔医学临床实践或研究无关，且未涉及任何口腔医学范畴。,无,无,无
1087,A 3D Co-Culture System Inspired by Fracture Healing Cell Interactions for Bone Tissue Engineering,Peri-bone fibroblasts play a crucial role in regulating bone regeneration during early fracture heal,2026-09-10 20:32:50,deepseek-flash,5392b952-9e24-423b-a0c7-4d728473e993,1.0,exclude,该文献为骨组织工程基础研究，仅在动物模型（大鼠颅骨缺损、拔牙窝）中验证骨再生，未涉及口腔医学临床实践或口腔医学研究范畴，且未使用任何非牙科专用3D软件。,无,无,无
1089,Self-Organized Vascularized Microtissue Based on the Human Microvascular Unit for Tissue Repair and Regeneration,Insufficient blood circulation in injured regions is a critical challenge that hinders the applicati,2026-09-10 20:32:50,deepseek-flash,6effee1c-b7fb-44b1-b598-825e243c6ee6,0.8,exclude,该文献研究血管化微组织用于脊髓、皮肤和股骨缺损修复，明确与口腔医学无关，且未涉及任何口腔医学范畴。,无,无,无
1091,Metal Organic Framework-Incorporated Three-Dimensional (3D) Bio-Printable Hydrogels to Facilitate Bone Repair: Preparation and In Vitro Bioactivity Analysis,Hydrogels are three-dimensional (3D) water-swellable polymeric matrices that are used extensively in,2026-09-10 20:32:50,deepseek-flash,51c4dbf5-4962-42f2-93f0-1177b4c4e99d,0.84,exclude,该文献研究的是用于骨修复的3D生物打印水凝胶材料，属于骨科/组织工程领域，未涉及口腔医学（牙科）范畴，不符合PCC框架中的Population/Context标准。,无,无,无
1094,A robust registration algorithm based on salient object detection,Point cloud registration plays an important role in 3D computer vision. A challenge in this field is,2026-09-10 20:32:50,deepseek-flash,38ec7fa3-b3d3-4501-bd93-a0aa9f1f0403,0.77,exclude,该文献为纯计算机视觉领域的点云配准算法研究，标题和摘要均未涉及口腔医学任何学科，明确与口腔医学无关。,无,无,无
1090,Planimetric quantification of plaque in patients with multibracket appliances using an intraoral scanner - proof-of-concept,Objectives This proof-of-concept study aimed to evaluate whether disclosed dental plaque can be reli,2026-09-10 20:32:50,deepseek-flash,a9f82764-75b1-440c-ac79-40f58fe59574,1.3,unsure,"该研究属于口腔正畸领域，涉及口内扫描的3D数据处理与图像分析，但摘要未明确说明使用了何种软件（仅提及""standardized image processing""），无法判断是否使用了非牙科专用3D软件，故需全文复核。",无,无,无
1092,Simple and Cost-Effective Generation of 3D Cell Sheets and Spheroids Using Curvature-Controlled Paraffin Wax Substrates,The challenges associated with animal testing in pharmaceutical development have driven the search f,2026-09-10 20:32:50,deepseek-flash,883ea417-5eba-40f5-9877-0341394e5899,1.23,exclude,该文献属于细胞生物学/组织工程领域的体外细胞培养方法学研究，未涉及口腔医学临床实践或口腔医学研究，且未使用任何3D软件进行数据处理、分析或建模。,无,无,无
1098,Ginger extract release from 3D printed calcium phosphate scaffolds for bone regeneration,The development of multifunctional bone scaffolds that promote early osteogenesis and angiogenesis i,2026-09-10 20:32:51,deepseek-flash,d7d68a8c-a4a6-43fe-bd28-2fa456ba1c83,0.68,exclude,该研究为骨组织工程（骨再生）领域，使用3D打印磷酸钙支架，与口腔医学（牙科）临床实践或研究无关，且未涉及任何口腔医学学科。,无,无,无
1093,3D-Printed Porous Titanium Root-Analogue Implant for the Treatment of Longitudinal Fracture of Mandibular Molars with Periapical Periodontitis: A Case Report,Customized porous titanium root-analogue implant (RAI) can be produced using CBCT data acquisition a,2026-09-10 20:32:51,deepseek-flash,96912297-fbbd-4c76-8252-6ebef2e25c33,1.18,unsure,该文献属于口腔医学（牙体牙髓/种植）领域的病例报告，符合人群与文献类型要求，但摘要仅提及CBCT数据采集和三维图像处理，未明确说明使用了何种3D软件，无法判断是否使用了非牙科专用3D软件。,无,无,无
1097,Deep absolute phase recovery from single- frequency phase map for handheld 3D measurement,Fringe projection profilometry is an effective technique for handheld three-dimensional shape measur,2026-09-10 20:32:51,deepseek-flash,2bf43083-7ace-4754-bbcd-915013d7428a,0.92,exclude,该文献为纯工程技术论文，研究手持3D测量中的相位恢复算法，与口腔医学无任何关联，明确不属于口腔医学范畴。,无,无,无
1095,Differentiation of radicular cysts and radicular granulomas via texture analysis of multi-slice computed tomography images,Objectives This study aimed to establish a method for differentiating radicular cysts from granuloma,2026-09-10 20:32:51,deepseek-flash,00b93c23-2ca2-4aa3-aaad-e306214bc663,1.16,include,该研究属于口腔医学（牙体牙髓/颌面放射）领域，使用Pyradiomics软件对CT图像进行三维纹理分析，Pyradiomics为非牙科专用3D影像分析工具，符合纳入标准。,Pyradiomics（用于三维分割体积的纹理分析/特征提取）,口腔医学-牙体牙髓病学/口腔颌面放射学（根尖囊肿与肉芽肿的鉴别诊断）,基于CT图像的三维纹理分析及机器学习建模，用于根尖囊肿与根尖肉芽肿的鉴别诊断
1096,Retentive Forces of Removable Partial Denture Clasp Assemblies Made from Polyaryletherketone and Cobalt-Chromium: A Comparative Study,Purpose To compare retentive forces of removable partial denture clasps traditionally fabricated wit,2026-09-10 20:32:51,deepseek-flash,7fe1ca2e-278d-4baf-bdac-ea8d12afc9c9,1.19,unsure,"该研究属于口腔修复学领域，涉及CAD/CAM制作的卡环，但摘要未明确说明使用的是非牙科专用3D软件还是牙科专用软件，信息不足，无法判断是否符合""非牙科专用3D软件""这一核心纳入标准。",无,无,无
1103,pH-responsive polydopamine-coated mesoporous silica nanoplatform integrated into 3D-printed PLA/nHA scaffolds for synergistic bone regeneration,Integrating stimuli-responsive nanoplatforms into 3D-printed scaffolds offers a sophisticated approa,2026-09-10 20:32:52,deepseek-flash,50b36bd3-dffc-4be6-8d8b-d8fa847b8f28,0.83,exclude,该文献为骨组织工程研究，仅在摘要末尾提及对下颌骨缺损修复的转化潜力，主体研究与口腔医学临床实践无关，且未涉及任何非牙科专用3D软件的使用。,无,无,无
1101,A Rare Coeliacomesenteric Trunk Arising from the Aorta and a Hepatophrenic Trunk Giving Rise to an Accessory Left Hepatic Artery: Proposal of a New Classification System for Hepatic Arterial Variations,Accurate knowledge of hepatic arterial variation is essential for both surgical planning and interve,2026-09-10 20:32:52,deepseek-flash,7905177c-2ee8-4d1e-8a40-f4a802326d00,1.14,exclude,该文献为纯解剖学变异病例报告，涉及肝动脉变异分类，与口腔医学无关，且未涉及任何口腔临床或研究内容。,无,无,无
1099,Novel standardized method for inducing medication-related osteonecrosis of the jaw in rats and precise quantitative assessment of pathological outcomes,Medication-related osteonecrosis of the jaw (MRONJ) is a serious complication of antiresorptive ther,2026-09-10 20:32:52,deepseek-flash,0de73b09-e27c-42bf-b140-55de5c4067d2,1.27,unsure,该文献属于口腔医学范畴（颌面/口腔病理），但摘要仅提及三维micro-CT分析，未明确说明是否使用了非牙科专用3D软件，信息不足，需全文复核。,无,无,无
1100,Temporal Modulation of DNA Methylation and Gene Expression in Monolayer and 3D Spheroids of Dental Pulp Stem Cells during Osteogenic Differentiation: A Comparative Study,BACKGROUND: Human mesenchymal stem cells are being used for various regenerative applications in pas,2026-09-10 20:32:52,deepseek-flash,49f8375f-9a60-4522-9ad0-06091720ffdb,1.37,exclude,"该文献为牙髓干细胞成骨分化的基础实验研究，其""3D""指三维细胞球培养而非3D软件，摘要未涉及任何3D软件的数据处理、分析或建模，不符合本综述关于非牙科专用3D软件应用的核心概念。",无,无,无
1102,Comparative analysis of the safety and efficacy of 3D-bioprinted constructs embedded with human mesenchymal stem cells for bone regeneration,Advanced therapy medicinal products are biological products that require rigorous long-term monitori,2026-09-10 20:32:52,deepseek-flash,63babf6a-28e4-4a1d-bd7b-2736a7bbaace,1.22,exclude,该文献研究3D生物打印构建体用于骨再生，属于再生医学/组织工程范畴，未涉及口腔医学任何学科的临床实践或研究，且未提及任何非牙科专用3D软件用于口腔领域。,无,无,无
1105,Evaluation of two printing techniques for maxillary removable partial denture frameworks,Statement of problem. Three-dimensional (3D) printing technology has gained popularity in producing ,2026-09-10 20:32:52,deepseek-flash,ee0f50cb-1962-4bf3-8274-d5cc08e7254a,1.13,unsure,"该文献属于口腔修复领域，涉及3D打印RPD框架，但摘要仅提及""metrology software program""进行数字化比较，未明确说明是否使用了非牙科专用3D软件（如Geomagic、CloudCompare等），信息不足无法判断。",无,无,无
1104,Development and virtual validation of a novel digital workflow to rehabilitate palatal defects by using smartphone-integrated stereophotogrammetry (SPINS),Palatal defects are rehabilitated by fabricating maxillofacial prostheses called obturators. The tre,2026-09-10 20:32:52,deepseek-flash,9e9ca8d7-93a0-4f0c-ad00-5bf29bfe290f,1.38,include,该研究属于口腔颌面修复领域，明确使用了开源/免费（OS/F）软件进行数字化设计和虚拟验证，符合非牙科专用3D软件在口腔医学中应用的纳入标准。,开源/免费（OS/F）软件，用于设计腭缺损阻塞器（obturator）及虚拟比较验证,口腔颌面修复（颌面赝复）,腭缺损阻塞器的数字化设计与虚拟验证
1106,In-fiber Bragg sensor measurements assess fluid effects on strain in the periodontal space of an ex-vivo swine incisor complex under mechanical loading,The purpose of this study is to determine whether in-fiber Bragg grating (FBG) sensors detect change,2026-09-10 20:32:52,deepseek-flash,9011689c-0bf6-445e-9fab-154f53f30df1,1.31,exclude,该研究使用光纤布拉格光栅（FBG）传感器测量牙周膜应变，属于口腔医学（牙周/生物力学）范畴，但摘要中未涉及任何3D软件（无论牙科专用或非牙科专用）的使用，明确没有任何3D数据处理、分析或建模。,无,无,无
1110,A Retrospective Cohort Study on Scan Quality of Implant Scanbodies Matched With CAD Libraries,"Purpose To assess the effect of scanbody (SB)-type, edentulous site, and restoration-type on the sca",2026-09-10 20:32:52,deepseek-flash,74312e3b-3b54-4779-900a-cbdbcf188130,0.67,unsure,"该文献属于口腔种植领域，涉及口内扫描与CAD库匹配，但摘要仅提及""dental CAD software""，未明确说明是否使用了非牙科专用3D软件，信息不足，无法排除其使用通用3D软件的可能性。",无,无,无
