file,match_idx,score,matched,_idx,Title_clean,Key,AI分类,在最终613,是否最终613
Lee 等 - 2023 - Trueness of stereolithography ZrO(2) crowns with different build directions..pdf,2209.0,100.0,True,2209.0,Trueness of stereolithography ZrO2 crowns with different build directions,MIIDKKPB,include,True,True
Lee 等 - 2024 - A Finite Element Analysis Study of Edentulous Model with Complete Denture to Simulate Masticatory Mo.pdf,766.0,100.0,True,766.0,A Finite Element Analysis Study of Edentulous Model with Complete Denture to Simulate Masticatory Movement,Y74MMKQJ,include,True,True
Lee 等 - 2024 - Digital application of three‐dimensional diagnosis and treatment with a virtual articulator.pdf,1025.0,100.0,True,1025.0,Digital application of three-dimensional diagnosis and treatment with a virtual articulator,59C32I24,unsure,False,False
Lee 等 - 2025 - Development of a Quantitative Method to Assess Dental Students' Manual Dexterity in Tooth Cavity Pre.pdf,2114.0,100.0,True,2114.0,Development of a Quantitative Method to Assess Dental Students' Manual Dexterity in Tooth Cavity Preparation,KYG8D3UF,include,True,True
Lee 等 - 2026 - A novel technique for maxillary regional superimposition using merged CBCTs and intra-oral scans.pdf,2119.0,100.0,True,2119.0,A novel technique for maxillary regional superimposition using merged CBCTs and intra-oral scans,SWR4VY3Q,include,False,False
"Lee和Chen - 2022 - Digitally Fabricated Dentures for Full Mouth Rehabilitation with Zirconia, Polyetheretherketone and.pdf",977.0,100.0,True,977.0,"Digitally Fabricated Dentures for Full Mouth Rehabilitation with Zirconia, Polyetheretherketone and Selective Laser Melted Ti-6Al-4V Material",9TZHBXIG,exclude,False,False
Lekshmi 等 - 2020 - Is There a Need to Increase Palatal Root Torque of Upper Incisors in Lingual Appliance A Finite Ele.pdf,277.0,100.0,True,277.0,Is There a Need to Increase Palatal Root Torque of Upper Incisors in Lingual Appliance? A Finite Element Analysis.,NTBICZNM,include,True,True
Lentzen 等 - 2022 - A volumetric study of mandibular condyles in orthognathic patients by semiautomatic segmentation..pdf,405.0,100.0,True,405.0,A volumetric study of mandibular condyles in orthognathic patients by semiautomatic segmentation.,D9VEKSXK,include,True,True
Lentzen 等 - 2022 - Volumetric and Morphological Analysis of Mandibular Condyles of Angle Class 2 and 3 Malocclusion Pat.PDF,785.0,100.0,True,785.0,Volumetric and Morphological Analysis of Mandibular Condyles of Angle Class 2 and 3 Malocclusion Patients,VPLLGW2S,include,True,True
Leopold 等 - 2024 - REFERENCE AREAS SELECTION AFFECTS REGISTRATION OF AI-SEGMENTED MANDIBLES ACQUIRED WITH CBCT.pdf,1702.0,100.0,True,1702.0,REFERENCE AREAS SELECTION AFFECTS REGISTRATION OF AI-SEGMENTED MANDIBLES ACQUIRED WITH CBCT,2JTAYJJD,include,True,True
Levrini 等 - 2025 - Biomechanical Analysis of Different Pacifiers and Their Effects on the Upper Jaw and Tongue.pdf,1431.0,100.0,True,1431.0,Biomechanical Analysis of Different Pacifiers and Their Effects on the Upper Jaw and Tongue,QAQKMGUW,exclude,False,False
Li 等 - 2021 - A novel digital and visualized guided bone regeneration procedure and digital precise bone augmentat.pdf,1400.0,100.0,True,1400.0,A novel digital and visualized guided bone regeneration procedure and digital precise bone augmentation: A case series,W2SGSLB2,include,False,False
Li 等 - 2021 - Research on the dimensional accuracy of customized bone augmentation combined with span style=font.pdf,2175.0,91.71974522292994,True,2175.0,Research on the dimensional accuracy of customized bone augmentation combined with 3D-printing individualized titanium mesh: A retrospective case series study,84KPWKRW,include,True,True
Li 等 - 2023 - 3D printing titanium grid scaffold facilitates osteogenesis in mandibular segmental defects..pdf,2176.0,100.0,True,2176.0,3D printing titanium grid scaffold facilitates osteogenesis in mandibular segmental defects,QLSFY6I6,exclude,False,False
Li 等 - 2023 - A pilot investigation of condylar position and asymmetry in patients with unilateral posterior sciss.pdf,673.0,100.0,True,673.0,A pilot investigation of condylar position and asymmetry in patients with unilateral posterior scissors-bite malocclusion based on three-dimensional reconstructive imaging technique,4RGTB6EY,unsure,True,True
Li 等 - 2023 - Biomechanical evaluation of customized root implants in alveolar bone A comparative study with trad.pdf,955.0,100.0,True,955.0,Biomechanical evaluation of customized root implants in alveolar bone: A comparative study with traditional implants and natural teeth,4JY485Q3,include,True,True
Li 等 - 2023 - Three‐dimensional assessment of tongue cancer prognosis by preoperative MRI.pdf,1738.0,100.0,True,1738.0,Three-dimensional assessment of tongue cancer prognosis by preoperative MRI,5I4SSN7M,include,True,True
Li 等 - 2024 - A 3-Dimensional Scaffolding System Recapitulates the Hierarchical Osteon Structure..pdf,419.0,100.0,True,419.0,A 3-Dimensional Scaffolding System Recapitulates the Hierarchical Osteon Structure.,H9R2SL24,exclude,False,False
Li 等 - 2024 - Efficient complete denture metal base design via a dental feature-driven segmentation network..pdf,229.0,100.0,True,229.0,Efficient complete denture metal base design via a dental feature-driven segmentation network.,4X2TJXXU,exclude,False,False
Li 等 - 2024 - VT-3DCapsNet Visual tempos 3D-Capsule network for video-based facial expression recognition..pdf,513.0,100.0,True,513.0,VT-3DCapsNet: Visual tempos 3D-Capsule network for video-based facial expression recognition.,J5E8FSNA,exclude,False,False
Li 等 - 2025 - Functional models from limited data A parametric and multimodal approach to anatomy and span style.pdf,150.0,94.33962264150944,True,150.0,Functional models from limited data: A parametric and multimodal approach to anatomy and 3D kinematics of feeding in basking sharks (Cetorhinus maximus).,29DTNV7A,exclude,False,False
Li 等 - 2025 - Machine learning-assisted diagnosis of parotid tumor by using contrast-enhanced CT imaging features.pdf,1404.0,100.0,True,1404.0,Machine learning-assisted diagnosis of parotid tumor by using contrast-enhanced CT imaging features,FB4XISL2,include,True,True
Li 等 - 2025 - Piezoelectricity Promotes 3D-Printed BTOβ-TCP Composite Scaffolds with Excellent Osteogenic Perform-1.pdf,589.0,99.42857142857143,True,589.0,Piezoelectricity Promotes 3D-Printed BTO/β-TCP Composite Scaffolds with Excellent Osteogenic Performance.,MAQ97ENE,exclude,False,False
Li 等 - 2025 - Piezoelectricity Promotes 3D-Printed BTOβ-TCP Composite Scaffolds with Excellent Osteogenic Perform.pdf,589.0,100.0,True,589.0,Piezoelectricity Promotes 3D-Printed BTO/β-TCP Composite Scaffolds with Excellent Osteogenic Performance.,MAQ97ENE,exclude,False,False
Li 等 - 2025 - Predicting craniofacial fibrous dysplasia growth status an exploratory study of a hybrid radiomics.pdf,201.0,100.0,True,201.0,Predicting craniofacial fibrous dysplasia growth status: an exploratory study of a hybrid radiomics and deep learning model based on computed tomography images.,82NRY6N3,include,True,True
Li 等 - 2025 - Robot-assisted augmented reality navigation for osteotomy and personalized guide-plate in mandibular.pdf,2059.0,100.0,True,2059.0,Robot-assisted augmented reality navigation for osteotomy and personalized guide-plate in mandibular reconstruction: a preclinical study,WVD49PF9,unsure,False,False
Li 等 - 2025 - ZygoPlanner A three-stage graphics-based framework for optimal preoperative planning of zygomatic i.pdf,486.0,100.0,True,486.0,ZygoPlanner: A three-stage graphics-based framework for optimal preoperative planning of zygomatic implant placement.,9KLIBGLL,include,False,False
Li 等 - 2026 - Deep‐Learning‐Based Automatic Measurement of the Distance Between the Maxillary Sinus and Maxillary.pdf,1417.0,100.0,True,1417.0,Deep-Learning-Based Automatic Measurement of the Distance Between the Maxillary Sinus and Maxillary Posterior Teeth on CBCT Images,3NFN4EA2,include,False,False
Li 等 - 2026 - Digitally Guided Intraoral Segmental Mandibulectomy and Fibula Flap Reconstruction for Locally Invas.pdf,95.0,100.0,True,95.0,Digitally Guided Intraoral Segmental Mandibulectomy and Fibula Flap Reconstruction for Locally Invasive Odontogenic Tumors.,2VLCNVN2,unsure,True,True
Li 等 - 2026 - Predicting site-specific alveolar bone remodeling in class III decompensation a preliminary study b.pdf,242.0,100.0,True,242.0,Predicting site-specific alveolar bone remodeling in class III decompensation: a preliminary study based on a data-driven RBF framework.,WY9YT5C5,include,False,False
Li 等 - 2026 - Three-dimensional zone of centers of resistance in maxillary central incisors and first molars Coup.pdf,1746.0,100.0,True,1746.0,Three-dimensional zone of centers of resistance in maxillary central incisors and first molars: Couple-based finite element determination,378PQPRK,include,True,True
Liang 等 - 2023 - Digital measurement method for comparing the absolute marginal discrepancy of three-unit ceramic fix.pdf,751.0,100.0,True,751.0,Digital measurement method for comparing the absolute marginal discrepancy of three-unit ceramic fixed dental prostheses fabricated using conventional and digital technologies,8N2YELVJ,include,True,True
Liang 等 - 2025 - A Multivariate Logistic Regression Analysis of Risk Factors for Peri-implant Bone Loss..pdf,1214.0,100.0,True,1214.0,A Multivariate Logistic Regression Analysis of Risk Factors for Peri-implant Bone Loss,RFT3JZXH,exclude,False,False
Liao 等 - 2024 - Weakly supervised low-dose computed tomography denoising based on generative adversarial networks.pdf,509.0,100.0,True,509.0,Weakly supervised low-dose computed tomography denoising based on generative adversarial networks.,V4USF3XY,exclude,False,False
Lien 等 - 2024 - Enhancing facial feature de-identification in multiframe brain images A generative adversarial netw.pdf,570.0,100.0,True,570.0,Enhancing facial feature de-identification in multiframe brain images: A generative adversarial network approach.,G57LYVRA,exclude,True,True
Lim 等 - 2021 - Deep semi-supervised learning for automatic segmentation of inferior alveolar nerve using a convolut.pdf,2271.0,100.0,True,2271.0,Deep semi-supervised learning for automatic segmentation of inferior alveolar nerve using a convolutional neural network,Y4MP5BH5,exclude,True,True
Lim 等 - 2026 - Deep learning for automatic segmentation of the inferior alveolar nerve using a hybrid CNN–transform.pdf,387.0,100.0,True,387.0,Deep learning for automatic segmentation of the inferior alveolar nerve using a hybrid CNN-transformer framework.,JNXPDRMH,include,False,False
Limpiwatana和Nagaviroj - 2024 - Intaglio Surface Adaptation of Removable Partial Denture Framework Fabricated by Various Data Acquis.pdf,612.0,100.0,True,612.0,Intaglio Surface Adaptation of Removable Partial Denture Framework Fabricated by Various Data Acquisition Techniques and Fabrication Approaches.,2Y9I2C6I,include,False,False
Lin 等 - 2023 - Accurate mandibular canal segmentation of dental CBCT using a two-stage 3D-UNet based segmentation f.pdf,1882.0,100.0,True,1882.0,Accurate mandibular canal segmentation of dental CBCT using a two-stage 3D-UNet based segmentation framework,SJ9KNVQL,exclude,True,True
Lin 等 - 2023 - Optimizing Orthognathic Surgery Leveraging the Average Skull as a Dynamic Template for Surgical Sim.pdf,2094.0,100.0,True,2094.0,Optimizing Orthognathic Surgery: Leveraging the Average Skull as a Dynamic Template for Surgical Simulation and Planning in 30 Patient Cases,JH54KM88,include,False,False
Lin 等 - 2023 - Partial Fixed Dental Prosthesis for Additive Manufacturing Automated Build Orientation Selection an.pdf,2353.0,100.0,True,2353.0,Partial Fixed Dental Prosthesis for Additive Manufacturing: Automated Build Orientation Selection and Optimization Based on Deep Learning,NTLBTYWK,exclude,False,False
Lin 等 - 2024 - DBGANet Dual-Branch Geometric Attention Network for Accurate 3D Tooth Segmentation.pdf,2311.0,100.0,True,2311.0,DBGANet: Dual-Branch Geometric Attention Network for Accurate 3D Tooth Segmentation,ARLUFDDL,exclude,False,False
Lin 等 - 2025 - A Collaborative Learning Framework With Coupling Graph Transformers for 3D Tooth Segmentation.pdf,2308.0,100.0,True,2308.0,A Collaborative Learning Framework With Coupling Graph Transformers for 3D Tooth Segmentation,R4T9MXJC,exclude,False,False
Lin 等 - 2025 - Unleashing the potency of multi-segmental DCIA flap in mandibular reconstruction with the aid of vir.pdf,1330.0,100.0,True,1330.0,Unleashing the potency of multi-segmental DCIA flap in mandibular reconstruction with the aid of virtual surgery-A retrospective cohort study,HDYG8L7N,unsure,True,True
Lin 等 - 2026 - Age-related changes in the parotid gland a computed tomography-based radiomics study.pdf,559.0,100.0,True,559.0,Age-related changes in the parotid gland: a computed tomography-based radiomics study.,JB6FVHV7,include,False,False
Ling 等 - 2024 - Radiomic biomarkers of locoregional recurrence prognostic insights from oral cavity squamous cell c.pdf,1457.0,100.0,True,1457.0,Radiomic biomarkers of locoregional recurrence: prognostic insights from oral cavity squamous cell carcinoma preoperative CT scans,2TSB6AS5,exclude,False,False
Liu 等 - 2021 - Accuracy of 3-dimensional stereophotogrammetry Comparison of the 3dMD and Bellus3D facial scanning.pdf,443.0,100.0,True,443.0,Accuracy of 3-dimensional stereophotogrammetry: Comparison of the 3dMD and Bellus3D facial scanning systems with one another and with direct anthropometry.,I5RLGRTP,include,True,True
Liu 等 - 2021 - Precise Point Set Registration Based on Feature Fusion.pdf,972.0,100.0,True,972.0,Precise Point Set Registration Based on Feature Fusion,U3JKMSXD,exclude,False,False
Liu 等 - 2021 - Research on Panoramic Stitching Algorithm of Lateral Cranial Sequence Images in Dental Multifunction.pdf,2100.0,100.0,True,2100.0,Research on Panoramic Stitching Algorithm of Lateral Cranial Sequence Images in Dental Multifunctional Cone Beam Computed Tomography,TFCJ859I,exclude,False,False
